trail_id,name,area_name,estimated_strenuousness_score
10004613,Dog Canyon Trail,Big Bend National Park,1
10007733,Juniper Canyon Trail,Big Bend National Park,5
10030441,The River Road: Lajitas to Presidio,Big Bend National Park,2
10035296,Dodson Trail,Big Bend National Park,5
10012743,Mariscal Canyon Rim Trail,Big Bend National Park,4
10305566,Indian Head Trail,Big Bend National Park,1
10271763,Bush Mountain Trail to Blue Ridge Loop,Guadalupe Mountains National Park,5
10254719,Homer Wilson Trail,Big Bend National Park,1
10008676,Burro Spring Trail,Big Bend National Park,1
10442528,Emory Peak - Northeast Rim - South Rim Loop,Big Bend National Park,5
10025117,Guadalupe Pass: Salt Flat to McKittrick Canyon,Guadalupe Mountains National Park,4
10012793,Ward Spring Trail,Big Bend National Park,3
10271334,The Bowl and Hunter Peak via Frijole and Bear Canyon Trails,Guadalupe Mountains National Park,5
10244279,Paint Gap Road,Big Bend National Park,2
10251074,Dagger Flat Auto OHV Trail,Big Bend National Park,2
10236196,Manzanita Spring Trail,Guadalupe Mountains National Park,1
10004310,Chihuahuan Desert Nature Trail,Big Bend National Park,1
10015206,Ore Terminal Trail,Big Bend National Park,5
10257255,Pine Springs Campground,Guadalupe Mountains National Park,1
10271336,"Tejas Trail, Juniper Trail to the Bowl and Hunter Peak",Guadalupe Mountains National Park,5
10254723,Panther Path,Big Bend National Park,1
10321161,River Road OHV Trail,Big Bend National Park,4
10254742,Rio Grande Overlook,Big Bend National Park,1
10293517,McKittrock Canyon to Pine Springs,Guadalupe Mountains National Park,4
10004318,Marcus Trail,Guadalupe Mountains National Park,5
10264047,McKittrick Ridge,Guadalupe Mountains National Park,5
10026196,Black Gap Wildlife Management Area Trail,Big Bend National Park,3
10014643,Elephant Tusk Trail,Big Bend National Park,5
10256928,Terlingua Abaja Trail,Big Bend National Park,1
10254655,Glenn Springs Trail,Big Bend National Park,1
10254656,Rooney's Place trail,Big Bend National Park,1
10264044,Rancherias Canyon,Big Bend National Park,4
10305567,Persimmon Gap Draw,Big Bend National Park,3
10305574,Cross Canyon Trail,Big Bend National Park,5
10271501,Tejas Trail to Mckittrick Canyon,Guadalupe Mountains National Park,5
10395082,Strawhouse Trail,Big Bend National Park,2
10305569,Dominguez Spring Trail,Big Bend National Park,4
10485038,Estufa Canyon to Banta Shut-In,Big Bend National Park,5
10006571,Angels Landing Trail,Zion National Park,5
10012464,Delicate Arch Trail,Arches National Park,3
10027395,The Zion Narrows Riverside Walk,Zion National Park,1
10259625,Navajo Loop and Queen's Garden Trail,Bryce Canyon National Park,3
10014357,Zion Canyon Overlook Trail,Zion National Park,3
10031103,Devils Garden Loop Trail with 7 Arches,Arches National Park,5
10018951,Fairyland Loop Trail,Bryce Canyon National Park,4
10012660,The Watchman Trail,Zion National Park,3
10001445,Double Arch Trail,Arches National Park,1
10032796,Mesa Arch Trail,Canyonlands National Park,1
10235918,Peekaboo Loop Trail,Bryce Canyon National Park,4
10040223,The Subway Trail,Zion National Park,5
10112225,Weeping Rock Trail,Zion National Park,1
10264003,Zion Narrows Trail to Imlay Temple and Big Spring,Zion National Park,5
10218246,Lower Emerald Pool Trail,Zion National Park,1
10011474,Emerald Pools Trail,Zion National Park,1
10009973,Navajo Loop Trail,Bryce Canyon National Park,3
10011354,Hidden Canyon Trail,Zion National Park,3
10004146,Hickman Bridge Trail,Capitol Reef National Park,3
10028290,Fiery Furnace and Surprise Arch,Arches National Park,3
10041100,Grand View Point Trail,Canyonlands National Park,1
10241402,Landscape Arch Trail,Arches National Park,1
10112189,Windows Loop and Turret Arch Trail,Arches National Park,1
10281016,Wall Street and Queens Garden Loop Trail,Bryce Canyon National Park,3
10303153,Sunset Point to Sunrise Point,Bryce Canyon National Park,1
10033026,Mossy Cave Turret Arch and Little Windows Trail,Bryce Canyon National Park,1
10015413,Cassidy Arch Trail,Capitol Reef National Park,3
10383798,Queen Victoria via Queen's Garden Loop,Bryce Canyon National Park,1
10008493,Balanced Rock Loop Trail,Arches National Park,1
10040224,Zion National Park Scenic Drive,Zion National Park,2
10035418,Chesler Park Loop Trail,Canyonlands National Park,4
10034934,Park Avenue Trail,Arches National Park,1
10031102,Sand Dune Arch Trail,Arches National Park,1
10007994,Wolfe Ranch and Petroglyph Trail,Arches National Park,1
10003094,Middle Fork Taylor Creek Trail,Zion National Park,3
10262194,False Kiva Trail,Canyonlands National Park,3
10266145,Double O Arch Trail,Arches National Park,3
10235759,Pa'rus Trail,Zion National Park,1
10235914,Tower Bridge Trail,Bryce Canyon National Park,1
10259638,Arches National Park Driving Tour,Arches National Park,2
10281458,Wall Street and Queens Garden Loop to Peekaboo Loop (Figure Eight Trail),Bryce Canyon National Park,4
10262612,Lower Pine Creek Waterfall Trail,Zion National Park,3
10272802,East Mesa Trail to Observation Point,Zion National Park,4
10260940,Many Pools Trail,Zion National Park,3
10015733,Bryce Canyon Rim Trail,Bryce Canyon National Park,4
10009807,Upheaval Dome via Crater View Trail,Canyonlands National Park,3
10018277,Aztec Butte Trail,Canyonlands National Park,3
10029724,Grand Wash Trail via Northeast Trailhead,Capitol Reef National Park,1
10036947,Druid Arch Trail,Canyonlands National Park,4
10035614,West Rim Trail to Lava Point,Zion National Park,5
10272270,"Angels Landing, West Rim, Telephone Loop ",Zion National Park,5
10032805,Shafer Trail,Canyonlands National Park,4
10014115,White Rim Overlook Trail,Canyonlands National Park,1
10258756,Navajo Arch Trail,Arches National Park,1
10280629,Navajo Loop Trail to Peekaboo Loop,Bryce Canyon National Park,3
10015395,Delicate Arch Viewpoint Trail,Arches National Park,1
10002838,Zion Grotto Trail,Zion National Park,1
10015354,Bristlecone Loop Trail,Bryce Canyon National Park,1
10257739,Pine Tree Arch Trail and Tunnel Arch Trail,Arches National Park,1
10017215,Chimney Rock Loop Trail,Capitol Reef National Park,3
10279503,Bryce Point Trail,Bryce Canyon National Park,1
10039040,Syncline Loop,Canyonlands National Park,5
10001249,Broken Arch Trail,Arches National Park,1
10005116,Kolob Arch via La Verkin Creek Trail,Zion National Park,4
10261782,The Subway Trail via Wildcat Canyon Trail,Zion National Park,5
10262484,Northgate Peaks via Kolob Terrace,Zion National Park,4
10249631,Cohab Canyon Trail,Capitol Reef National Park,3
10244583,Bryce Canyon NP Scenic Drive,Bryce Canyon National Park,2
10016590,Navajo Knobs Trail,Capitol Reef National Park,5
10009801,Kayenta Trail,Zion National Park,3
10246198,Timber Creek Overlook Trail,Zion National Park,3
10258757,Partition Arch Trail,Arches National Park,1
10018284,Tower Arch Trail,Arches National Park,3
10253567,Dark Angel,Arches National Park,3
10305424,Wall Arch and Pine Tree Arch,Arches National Park,1
10243271,Court of the Patriarchs Viewpoint Trail,Zion National Park,1
10030553,White Rim OHV Trail,Canyonlands National Park,5
10112065,Skyline Arch Trail,Arches National Park,1
10031088,Squaw Flat and Big Spring Canyon Loop,Canyonlands National Park,4
10111523,Goosenecks & Sunset Point,Capitol Reef National Park,1
10111297,Capitol Gorge Trail,Capitol Reef National Park,3
10004218,Echo Canyon Trail,Zion National Park,4
10029720,Sulphur Creek Route,Capitol Reef National Park,2
10277327,Druid Arch and Chesler Park Trail,Canyonlands National Park,4
10257969,Tunnel Arch Trail,Arches National Park,1
10287979,"Lower, Mid, and Upper Inspiration Points",Bryce Canyon National Park,1
10008209,Slickrock Foot Trail,Canyonlands National Park,3
10304866,Bryce Transverse using Park Shuttle,Bryce Canyon National Park,4
10015026,Murphy Point Trail,Canyonlands National Park,1
10289532,Shelf Canyon Trail,Zion National Park,3
10030551,Gooseberry Trail,Canyonlands National Park,5
10016493,Joint Trail,Canyonlands National Park,3
10039545,Lathrop Canyon Trail,Canyonlands National Park,5
10036942,Whale Rock Trail,Canyonlands National Park,1
10305452,Inspiration to Queens Garden using Park Shuttle,Bryce Canyon National Park,3
10008585,Rim Overlook Trail,Capitol Reef National Park,5
10029677,East Rim Trail from Big Bend,Zion National Park,4
10034116,Under the Rim Trail,Bryce Canyon National Park,5
10258758,Private Arch Trail,Arches National Park,4
10018932,Kolob Canyon Scenic Drive,Zion National Park,2
10041089,Horseshoe Canyon Trail,Canyonlands National Park,5
10272705,Capitol Reef Scenic Drive,Capitol Reef National Park,2
10008223,Sand Bench Trail,Zion National Park,4
10268181,Shafer Trail,Canyonlands National Park,4
10036138,Riggs Spring Loop Trail,Bryce Canyon National Park,5
10303786,Green River Great Overlook,Canyonlands National Park,1
10018516,Cathedral Valley OHV Loop Tour,Capitol Reef National Park,4
10268988,Fiery Furnace Viewpoint,Arches National Park,1
10003503,Cable Mountain Trail,Zion National Park,4
10280405,Capitol Gorge to Tanks Trail,Capitol Reef National Park,1
10253568,Tapestry Arch,Arches National Park,1
10032799,Neck Spring Trail,Canyonlands National Park,4
10035613,Hop Valley and Kolob Arch Trail,Zion National Park,4
10243229,Gifford Canyon Trail,Zion National Park,3
10006672,Golden Throne Trail,Capitol Reef National Park,3
10329449,West Rim Trail (Top-Down),Zion National Park,5
10300060,"Peekaboo Loop, Wall Street, and Rim Trails",Bryce Canyon National Park,5
10018978,Fremont River Trail,Capitol Reef National Park,3
10026592,Confluence Overlook Trail,Canyonlands National Park,4
10288160,Yovimpa Point,Bryce Canyon National Park,1
10123238,East Rim and East Mesa to Observation Point [CLOSED],Zion National Park,5
10260738,Lady Mountain Trail,Zion National Park,5
10265216,Deertrap Mountain Trail,Zion National Park,5
10002105,Maze Overlook Trail,Canyonlands National Park,4
10270720,Zion Traverse: Lee Pass to East Rim Trailhead,Zion National Park,5
10272593,South Fork Taylor Creek Trail,Zion National Park,3
10033075,Upper Muley Twist,Capitol Reef National Park,4
10035421,Lost Canyon,Canyonlands National Park,4
10304533,Shafer Canyon Overlook,Canyonlands National Park,1
10001769,East Rim Trail Southern Trailhead,Zion National Park,5
10014347,Cave Spring Trail,Canyonlands National Park,3
10305478,Paria View,Bryce Canyon National Park,1
10305480,"Rainbow Point, Yovimpa Point, and Bristlecone Loop",Bryce Canyon National Park,1
10413986,East Mesa to Observation Point via Stave Spring Trail,Zion National Park,5
10013317,Wildcat Canyon Trail,Zion National Park,4
10013155,Sheep Creek and Swamp Canyon Loop,Bryce Canyon National Park,3
10028284,Squawflat Trail to Lost Canyon Peekaboo Trail,Canyonlands National Park,5
10292667,Sand Dune Arch and Broken Arch,Arches National Park,1
10026857,Cohab Canyon - Cassidy Arch Trail,Capitol Reef National Park,4
10259036,East Mesa Trail to Blew by Peak,Zion National Park,1
10275138,Sand Dune Arch to Broken Arch Loop,Arches National Park,3
10261604,East Temple Saddle Trail,Zion National Park,5
10270484,Panorama Point,Capitol Reef National Park,1
10031321,Zion Park Scenic Byway: Hurricane to Mt. Carmel Junction,Zion National Park,2
10328836,Keyhole Canyon Loop,Zion National Park,1
10261174,Mountain of the Sun Trail,Zion National Park,5
10263990,Hat Shop via Under the Rim Trail,Bryce Canyon National Park,3
10303792,Murphy Trail Loop,Canyonlands National Park,5
10013685,Frying Pan Trail,Capitol Reef National Park,4
10012409,La Verkin Creek Trail,Zion National Park,4
10007970,Salt Creek and Horse Canyon OHV Trail,Canyonlands National Park,4
10264657,Grand Wash Trail via Capitol Reef Scenic Dr.,Capitol Reef National Park,4
10258769,Devils Pocket Loop,Canyonlands National Park,4
10017300,Burro Wash Trail,Capitol Reef National Park,4
10397959,Petroglyph Pools to Slot Canyon,Zion National Park,3
10039726,Chinle Trail,Zion National Park,4
10268485,Elephant Hill Trail,Canyonlands National Park,2
10265473,Clear Creek Trail,Zion National Park,1
10262613,South Guardian Angel via Kolob Terrace,Zion National Park,5
10354878,Sulphur Creek Waterfall Hike,Capitol Reef National Park,1
10035412,The Great Gallery,Canyonlands National Park,4
10007400,Pothole Point Trail,Canyonlands National Park,1
10264088,Needles Overlook Trail,Canyonlands National Park,1
10260987,Progeny Peak Trail,Zion National Park,3
10265863,Cottonwood Wash,Capitol Reef National Park,4
10030559,Eye of the Whale Trail,Arches National Park,4
10299978,The Whole Guacamole,Zion National Park,4
10007498,Fremont Gorge Trail,Capitol Reef National Park,3
10006317,Halls Creek Canyon Trail,Capitol Reef National Park,4
10261423,Cockeye Falls Trail,Zion National Park,5
10305479,Piracy Point,Bryce Canyon National Park,1
10034105,West Bank of the Virgin River,Zion National Park,2
10304056,Buck Canyon Overlook,Canyonlands National Park,1
10026593,Confluence Overlook via Elephant Hill Trail Loop,Canyonlands National Park,4
10004643,Roadside Ruin Trail,Canyonlands National Park,1
10316934,Cohab to South Fruita Overlook,Capitol Reef National Park,3
10036128,Huber Wash Trail,Zion National Park,3
10011545,East Mesa Trail,Zion National Park,4
10253309,Archaeology Trail,Zion National Park,1
10029726,Notom Road Scenic Byway 12,Capitol Reef National Park,2
10331219,Druid Arch to Chesler Park Loop,Canyonlands National Park,4
10112108,Strike Valley Overlook Trail,Capitol Reef National Park,2
10040222,Wildcat Canyon Connector Trail,Zion National Park,4
10235777,Checkerboard Arch Trail,Zion National Park,4
10031965,Kolob Reservoir Road,Zion National Park,2
10033856,Sevenmile Rim OHV Route,Arches National Park,4
10287876,Under the Rim Trail: Bryce Point to Whiteman Bench,Bryce Canyon National Park,5
10024698,Utah Highway 24 Scenic Byway: Loa to Hanksville,Capitol Reef National Park,2
10029430,Colorado River Overlook OHV Trail,Canyonlands National Park,2
10333504,Newspaper Rock Trail,Canyonlands National Park,1
10029438,Salt Creek Canyon Trail,Canyonlands National Park,4
10324290,Lower Spring Canyon Trail,Capitol Reef National Park,4
10011085,Alcove Spring Trail,Canyonlands National Park,5
10003346,Sheets Gulch Trail,Capitol Reef National Park,5
10265869,Lower Muley Twist Canyon and Grand Gulch Loop,Capitol Reef National Park,5
10029441,Metal Masher OHV Trail,Arches National Park,5
10261698,Separation Canyon Trail,Zion National Park,3
10244538,Willow Springs OHV Road,Arches National Park,4
10033014,Coalpits Wash,Zion National Park,5
10003816,Old Wagon Loop Trail,Capitol Reef National Park,5
10287532,Spanish Bottom to Dollhouse Granaries,Canyonlands National Park,5
10262126,Hepworth and Roof Peaks Trail,Zion National Park,5
10331951,Shafer Trail and White Rim OHV Road,Canyonlands National Park,2
10004368,Lava Point Overlook,Zion National Park,1
10303698,Pine Creek Canyon,Zion National Park,5
10261256,Destination Peak Trail,Zion National Park,5
10029426,Murphy Hogback Trail,Canyonlands National Park,2
10235772,Hidden Arch Trail,Zion National Park,3
10303716,Mystery Canyon via East Mesa Trail,Zion National Park,5
10404688,Virgin River Walk,Zion National Park,1
10029721,Fruita Trail,Capitol Reef National Park,3
10263623,Lower Courthouse Wash Trail,Arches National Park,3
10262165,Mount Kinesava Trail,Zion National Park,5
10264660,Grand Wash Trail and Frying Pan Trail,Capitol Reef National Park,5
10325914,Ribbon Arch Trail,Arches National Park,3
10296979,Elephant Butte,Arches National Park,5
10028295,"Indian Creek Scenic Byway: Monticello to Needles District, Canyonlands",Canyonlands National Park,2
10266351,East Mesa Trail and Observation Point,Zion National Park,4
10286315,Klondike Bluffs,Arches National Park,4
10272838,Chesler Park and Druid Arch Loop from Squaw Flat Campground,Canyonlands National Park,4
10036938,Taylor Canyon Trail,Canyonlands National Park,4
10033846,Harvest Scene,Canyonlands National Park,5
10293338,Elephant Hill,Canyonlands National Park,5
10265866,Headquarters Canyon Route,Capitol Reef National Park,1
10351847,La Sal Mountains Viewpoint,Arches National Park,1
10303785,Wilhite Trail,Canyonlands National Park,5
